id,movement_id,product_id,quantity,created_at,updated_at
57520,9813,2511,18653,2024-12-13 05:48:00.882041,2025-01-27 15:45:16.421659
57521,10681,2443,36336,2021-02-17 06:15:38.560069,2025-01-24 21:37:20.704268
57522,28291,6288,71714,2020-01-17 18:09:44.519277,2025-01-14 06:47:17.169095
57523,39167,4238,68879,2023-10-05 19:31:29.283733,2025-01-20 00:19:19.898902
57524,15050,422,66797,2020-07-01 20:31:26.787759,2025-02-03 20:42:10.332041
57525,56264,513,5747,2024-09-10 11:21:49.059859,2025-01-25 10:45:45.702928
57526,49655,7158,11068,2024-08-03 12:57:25.452929,2025-01-01 08:16:27.174274
57527,31063,5855,21346,2021-09-10 23:31:08.426203,2025-01-20 22:29:01.842732
57528,46234,8693,30155,2022-01-13 15:05:12.895007,2025-01-22 02:37:09.167430
57529,40850,5718,89470,2021-05-03 15:23:13.817619,2025-02-02 00:48:33.702336
57530,50205,3716,66468,2023-03-21 11:10:00.961740,2025-01-01 02:16:05.566844
57531,10919,5705,56600,2024-03-10 14:36:02.596908,2025-01-25 11:26:04.303440
57532,25192,3569,45216,2020-02-15 19:48:34.833611,2025-01-18 07:36:07.134472
57533,37019,5537,71516,2023-08-28 22:16:40.486520,2025-01-22 08:42:53.036507
57534,33160,5823,51549,2024-05-09 02:53:32.226425,2025-01-05 03:54:34.411459
57535,1903,7793,85625,2021-04-10 04:52:18.073822,2025-01-23 05:23:14.608315
57536,5269,10193,58191,2024-06-01 10:20:02.829423,2025-01-23 14:50:49.293684
57537,3412,9068,61773,2020-12-20 07:37:32.279586,2025-01-09 01:15:43.101455
57538,34146,1087,89096,2020-07-15 03:49:29.418713,2025-01-15 19:40:46.662915
57539,11760,3887,23503,2022-03-10 23:37:35.420473,2025-01-06 00:24:07.962211
57540,12977,5432,25767,2020-02-12 00:18:54.923668,2025-01-30 12:54:01.817513
57541,54660,5778,8451,2024-02-13 12:18:36.963948,2025-01-31 10:20:33.181656
57542,24994,9043,17692,2020-09-29 08:14:54.464327,2025-01-01 10:29:14.950721
57543,29801,9504,64217,2021-03-03 19:33:46.347999,2025-01-08 23:57:46.572321
57544,5888,5066,25735,2023-02-10 07:09:28.587466,2025-01-16 17:24:05.177256
57545,15406,9256,96892,2021-01-10 23:10:38.087519,2025-01-10 02:10:02.835326
57546,27295,3686,80776,2024-02-23 19:50:55.042902,2025-01-11 02:28:12.672525
57547,17141,49,60576,2023-03-22 14:55:03.018919,2025-01-10 14:49:59.639245
57548,15745,9437,52244,2022-07-26 09:50:36.477376,2025-01-24 05:42:51.972075
57549,13460,8671,8305,2021-09-22 11:52:24.212535,2025-01-04 15:14:10.182533
57550,10079,7240,38487,2024-04-14 08:00:05.009279,2025-01-07 17:56:08.911470
57551,52065,731,93433,2023-05-24 16:06:23.195320,2025-02-03 14:28:47.825304
57552,36482,8486,26333,2020-10-28 20:26:57.693642,2025-02-03 09:43:34.789232
57553,24830,8171,97739,2021-01-05 18:16:41.889836,2025-01-25 05:55:09.170389
57554,33487,3913,41098,2020-07-01 00:54:51.169334,2025-01-14 06:24:47.859628
57555,40245,3969,35379,2022-10-04 14:36:12.399981,2025-02-01 13:45:16.904757
57556,31575,7581,34427,2024-05-28 04:50:25.723129,2025-01-14 10:46:01.186342
57557,59037,4203,51933,2022-10-27 13:37:45.338468,2025-01-07 19:54:38.556988
57558,23761,3772,59998,2021-03-11 00:30:06.798698,2025-01-04 11:25:30.377813
57559,18077,8397,72787,2022-04-18 15:22:31.973808,2025-01-31 13:39:52.741839
57560,20027,9216,39280,2024-11-13 11:29:51.624426,2025-01-01 16:10:04.349478
57561,14585,6701,46161,2022-12-18 03:44:59.408933,2025-01-01 07:50:07.373771
57562,46152,7987,45332,2024-06-28 08:52:30.791074,2025-01-10 10:08:44.460016
57563,18806,10381,29111,2020-03-05 08:56:31.584553,2025-01-21 12:53:39.206758
57564,15944,1672,49218,2020-03-31 22:10:32.824810,2025-01-14 09:56:33.028575
57565,15652,290,62589,2024-04-19 16:21:31.878990,2025-01-14 13:35:49.383745
57566,31334,4689,53503,2023-12-19 14:50:05.845524,2025-01-17 00:10:32.414918
57567,17056,4862,85138,2022-07-17 08:17:03.878375,2025-01-06 23:35:02.659257
57568,44797,1282,70947,2020-09-16 08:27:51.875723,2025-01-26 03:46:25.939402
57569,44983,1215,50894,2022-09-10 09:01:14.753107,2025-01-31 04:42:09.678990
57570,41602,5540,55920,2024-08-12 05:08:47.737028,2025-02-03 07:46:29.950064
57571,28236,9958,14512,2021-08-05 02:54:05.007745,2025-01-16 15:15:36.344218
57572,7819,8473,86007,2021-06-02 19:39:15.110192,2025-01-13 18:08:37.058824
57573,9996,6500,31502,2023-05-28 09:30:13.294971,2025-01-07 05:04:58.597845
57574,13231,1593,80266,2021-04-24 22:55:57.853337,2025-01-17 22:04:42.402101
57575,27711,2632,56923,2022-01-26 01:36:31.050904,2025-01-17 22:39:30.409892
57576,53041,5398,86244,2021-08-12 13:10:44.579484,2025-01-05 20:54:17.982620
57577,57690,6509,83462,2024-12-29 20:19:48.534211,2025-02-01 14:16:54.626076
57578,54751,2116,17232,2024-12-10 18:25:25.010623,2025-02-02 11:07:03.742580
57579,53041,5849,8565,2023-10-10 02:10:46.653037,2025-01-12 12:47:57.726869
57580,32836,10165,32213,2023-12-06 02:30:15.733635,2025-01-02 13:19:30.248938
57581,37472,3836,49995,2023-11-30 06:59:30.197002,2025-01-16 07:47:26.655170
57582,2923,10492,45611,2022-03-24 17:29:28.906775,2025-02-01 02:31:07.866348
57583,23666,3864,29166,2021-11-01 07:26:05.761701,2025-01-02 17:01:45.618404
57584,55875,9264,79159,2022-02-23 09:44:45.962390,2025-01-20 09:29:50.279695
57585,28292,3771,97913,2021-09-14 15:43:08.541300,2025-01-24 01:23:19.697520
57586,17315,8552,41635,2023-10-23 17:34:37.186438,2025-01-01 14:16:44.041210
57587,40428,9949,15534,2024-07-21 01:38:44.220315,2025-01-03 15:50:00.079980
57588,22166,5482,50346,2020-09-20 05:34:52.554839,2025-01-16 04:44:25.006509
57589,32175,2050,44476,2021-04-22 06:58:24.608145,2025-01-07 03:31:59.208066
57590,59113,640,78574,2025-01-04 18:11:48.977075,2025-01-23 04:45:20.563821
57591,25120,3602,58379,2021-09-25 13:38:34.848502,2025-01-28 20:54:43.184272
57592,40990,557,54417,2020-05-06 04:57:52.817973,2025-01-21 07:18:10.207846
57593,20611,5367,48452,2021-06-26 02:34:24.359210,2025-01-01 05:29:37.933284
57594,24121,2854,35922,2024-07-08 18:24:03.511509,2025-01-29 01:43:20.062157
57595,41003,6182,85682,2024-08-16 18:12:07.211324,2025-01-26 17:14:48.935089
57596,7653,5999,21422,2025-01-31 13:36:24.177929,2025-01-29 15:09:59.084520
57597,8650,4645,40771,2021-03-06 10:13:27.390579,2025-01-13 01:09:29.924960
57598,46610,7436,89118,2020-08-17 04:17:39.553685,2025-01-06 03:47:29.615721
57599,24790,3,17386,2023-02-28 15:15:12.999077,2025-01-04 05:13:37.555634
57600,52955,10019,57698,2024-11-17 06:49:12.844446,2025-01-13 20:38:03.993028
57601,43222,7978,66006,2023-02-22 07:38:57.430881,2025-01-30 04:42:05.060859
57602,5060,2310,78537,2025-01-10 11:02:10.120157,2025-01-22 17:54:17.015601
57603,23562,957,34962,2024-12-17 13:40:03.948037,2025-01-14 13:39:59.967907
57604,56150,82,68975,2020-04-19 18:04:27.722221,2025-01-21 18:45:53.571962
57605,52586,6216,50763,2023-10-16 11:31:21.298193,2025-01-01 16:44:40.198592
57606,10946,4382,23817,2021-09-04 15:52:37.727190,2025-01-14 01:25:24.758579
57607,22142,5262,2488,2021-09-10 21:32:30.336918,2025-01-24 05:26:01.698139
57608,18127,7445,17314,2024-06-30 17:48:57.954849,2025-01-11 17:13:26.902422
57609,13830,3778,49553,2020-11-12 08:53:02.212630,2025-01-22 15:22:39.458761
57610,7613,7261,62228,2021-08-04 23:30:27.811300,2025-01-23 06:10:44.726805
57611,32569,5958,89845,2022-08-10 13:08:22.349221,2025-02-01 03:05:03.194455
57612,27677,6029,18178,2023-11-18 17:41:30.675912,2025-01-12 14:30:07.215428
57613,2469,8587,23082,2022-06-15 16:18:51.413109,2025-01-07 14:36:37.541179
57614,36173,2514,82666,2023-12-31 09:53:10.397265,2025-01-06 14:38:49.870425
57615,26416,8562,20966,2024-10-20 20:54:14.653139,2025-01-17 17:06:47.241523
57616,53513,9388,96903,2020-07-06 16:43:16.709798,2025-01-01 10:19:29.607547
57617,43092,867,77587,2021-06-26 09:01:00.619539,2025-01-04 16:10:59.849059
57618,7252,9744,19058,2022-10-01 01:31:37.138639,2025-01-18 20:59:44.050455
57619,8375,4299,6358,2024-11-12 12:20:36.683927,2025-01-15 09:12:54.152290
57620,36853,1853,9615,2021-01-01 09:52:04.518447,2025-01-09 20:01:47.786882
57621,14923,7743,55569,2021-03-22 11:10:02.064054,2025-01-19 04:50:41.131226
57622,28071,4266,32765,2021-11-04 22:24:58.309535,2025-01-03 10:16:27.021596
57623,31950,5996,30903,2024-08-08 13:57:09.805540,2025-01-19 16:50:18.871660
57624,53212,6321,59643,2024-01-05 06:27:41.448250,2025-01-19 21:04:24.906192
57625,1574,731,48520,2024-02-10 07:51:36.342846,2025-01-09 16:01:38.203916
57626,115,2378,14072,2024-05-01 13:37:19.437327,2025-01-26 02:57:38.203187
57627,3421,1304,93912,2022-06-16 22:19:39.323458,2025-01-10 05:32:45.521240
57628,53500,2803,44990,2021-04-25 17:07:18.432796,2025-01-07 07:05:54.161077
57629,35253,1841,83944,2021-08-19 03:34:46.779649,2025-01-30 22:19:59.380446
57630,27403,7568,93972,2023-06-08 18:57:01.684870,2025-01-08 16:24:24.816696
57631,9266,803,2208,2021-11-20 00:58:12.668697,2025-01-29 17:40:36.081598
57632,47540,10004,8403,2024-06-01 08:47:59.992182,2025-01-10 03:47:53.815465
57633,23433,7156,77863,2021-11-28 05:21:22.310479,2025-01-02 14:50:39.188858
57634,10948,3495,86949,2022-05-26 15:55:16.179261,2025-01-11 09:14:03.850933
57635,30781,5359,28002,2021-11-26 23:04:40.813254,2025-01-08 13:42:23.054739
57636,29990,5651,14086,2020-11-18 15:50:43.578923,2025-01-19 17:13:52.018898
57637,28562,675,76380,2020-05-09 16:57:28.159191,2025-01-06 15:11:52.946019
57638,48460,5996,85162,2024-03-08 19:50:00.912684,2025-01-18 21:09:27.824916
57639,44007,3205,36659,2020-07-04 08:16:05.555843,2025-01-08 22:35:02.251388
57640,23815,9183,78817,2024-11-08 10:11:45.007010,2025-01-24 22:30:05.303674
57641,1376,3,42898,2020-09-21 11:53:40.884007,2025-01-23 19:00:00.782084
57642,22,8082,40618,2021-04-17 09:30:19.400167,2025-01-15 02:11:30.710043
57643,13723,8688,63697,2023-10-24 01:02:18.699863,2025-01-21 09:14:19.487626
57644,43112,939,51224,2024-06-05 02:26:54.731587,2025-02-02 07:44:00.216375
57645,4625,5202,40059,2021-12-24 20:30:04.545835,2025-02-01 03:40:23.085758
57646,21112,10315,65988,2025-01-20 04:43:46.683529,2025-02-03 09:30:14.675745
57647,47372,1539,44204,2022-09-25 17:15:47.025853,2025-01-29 23:02:44.750644
57648,30660,4675,90615,2020-08-16 11:56:26.129094,2025-02-03 02:42:24.427354
57649,4828,6011,44182,2022-10-06 06:33:21.710190,2025-01-23 15:35:40.265795
57650,32756,7670,91768,2022-06-10 15:13:27.711401,2025-02-01 22:52:24.733689
57651,24175,2304,59443,2021-12-04 04:24:15.348382,2025-01-27 12:28:16.235626
57652,11331,5131,69913,2022-12-25 23:36:57.879843,2025-01-11 21:34:37.130423
57653,42817,2187,48732,2020-05-23 23:26:30.062211,2025-01-12 02:05:36.904083
57654,46269,2807,94105,2025-02-04 07:28:04.419724,2025-01-24 06:32:54.525549
57655,15759,7591,16632,2024-04-07 19:50:33.188016,2025-02-01 19:19:38.381384
57656,6214,2450,94764,2020-12-07 19:56:17.659091,2025-01-14 10:44:43.412077
57657,9767,3962,17927,2020-12-04 01:05:16.163537,2025-01-18 06:27:15.181531
57658,48935,8726,68255,2024-11-28 13:42:57.153140,2025-01-23 10:39:28.218352
57659,32083,7598,59463,2022-10-09 01:14:48.549390,2025-01-17 18:49:22.496765
57660,8837,9697,69235,2020-03-25 08:44:45.125127,2025-01-03 07:03:40.471012
57661,37187,5823,56171,2024-07-02 12:18:26.641455,2025-01-11 07:54:54.539783
57662,46918,3314,77193,2021-07-21 17:03:54.631291,2025-01-28 22:36:56.723596
57663,45231,728,86821,2021-02-28 05:27:59.061232,2025-01-04 10:16:27.045643
57664,48768,8836,70000,2022-07-14 10:36:02.543884,2025-02-04 04:24:06.875175
57665,5714,3667,40878,2020-10-23 08:27:23.614475,2025-01-09 01:05:57.466508
57666,31545,9876,87216,2020-12-28 03:32:57.753030,2025-01-28 09:26:37.494122
57667,30431,2360,12922,2023-07-13 13:56:03.321531,2025-01-01 13:10:10.879139
57668,58819,3849,8844,2021-09-05 14:45:51.107132,2025-01-28 13:28:49.161186
57669,9448,7242,45635,2023-12-21 17:52:44.460718,2025-02-03 05:26:39.964537
57670,25296,2514,99104,2022-07-30 07:18:36.653805,2025-01-20 21:49:17.914756
57671,23466,2354,90739,2023-07-23 17:11:21.274482,2025-01-30 08:47:13.591203
57672,37278,7739,37005,2023-09-16 18:41:12.712854,2025-01-25 08:48:12.395771
57673,59712,374,80640,2021-04-17 07:37:38.753414,2025-01-15 01:02:08.747736
57674,53136,6574,60668,2020-08-26 08:51:43.377145,2025-01-15 09:53:53.105704
57675,17854,7004,85689,2024-04-23 21:26:58.595387,2025-01-17 18:28:25.548396
57676,29871,6836,19169,2022-06-10 18:28:55.102752,2025-01-08 21:55:35.902293
57677,56165,9080,61481,2020-03-27 01:29:24.275891,2025-02-02 20:38:49.141098
57678,39383,9013,25858,2020-03-17 00:32:40.753402,2025-01-09 10:24:52.949782
57679,15263,6877,86771,2023-01-27 06:11:30.229099,2025-02-02 12:23:31.208066
57680,54104,9228,40300,2020-03-18 09:29:37.499967,2025-01-27 10:32:32.202520
57681,14434,313,37243,2021-05-13 16:13:48.884696,2025-01-08 16:38:54.249099
57682,51871,9820,84174,2021-05-15 04:03:24.296906,2025-01-28 13:57:10.262211
57683,27129,6171,1615,2020-12-19 22:21:37.473684,2025-02-02 02:27:16.566544
57684,8939,6540,90059,2021-12-31 18:00:06.827149,2025-01-03 06:54:47.600598
57685,30974,1210,84739,2023-04-19 09:26:41.718234,2025-01-12 16:28:54.808348
57686,33585,9062,88539,2020-09-15 03:54:09.079561,2025-01-19 06:16:12.956105
57687,41659,3428,74741,2022-04-02 06:35:14.660077,2025-01-02 19:00:27.527270
57688,3902,8776,853,2020-04-19 10:52:53.164777,2025-01-07 15:24:58.428609
57689,51403,6581,38756,2022-04-06 01:47:40.596015,2025-01-05 20:09:06.545085
57690,1607,8839,506,2021-03-22 04:16:37.627346,2025-01-12 12:47:49.600728
57691,34499,729,4538,2024-02-13 13:02:15.229496,2025-01-30 12:02:37.451504
57692,10774,6958,70441,2020-11-02 05:09:46.916207,2025-01-19 03:00:50.466088
57693,18392,9979,17990,2020-03-19 20:18:37.900478,2025-01-03 23:52:41.115047
57694,23928,9076,96556,2023-11-02 17:43:55.569582,2025-01-06 04:34:26.957419
57695,33718,9997,41029,2023-10-29 08:39:28.063581,2025-01-26 23:55:49.608286
57696,7634,10363,20271,2021-07-28 10:02:10.409707,2025-01-02 12:09:46.809730
57697,23753,8803,36686,2021-07-15 02:49:41.142710,2025-01-04 20:31:57.720834
57698,54014,9073,62229,2023-02-03 22:02:45.198078,2025-01-10 07:24:16.327069
57699,28227,8504,90514,2024-04-19 18:19:34.688213,2025-01-05 15:24:07.531322
57700,45697,7608,21241,2023-05-21 07:19:21.141019,2025-01-14 09:39:42.272378
57701,10320,9269,47452,2024-08-29 07:47:19.295836,2025-01-26 22:18:19.401705
57702,18857,5278,66254,2020-04-24 00:22:49.853045,2025-01-30 01:01:17.955566
57703,19087,1172,79968,2021-10-04 20:07:41.096458,2025-01-07 20:19:23.491983
57704,8732,5887,31192,2020-06-22 13:15:43.658723,2025-01-12 19:53:55.485240
57705,28590,4276,17135,2024-02-07 18:50:47.323117,2025-01-02 15:05:16.069101
57706,17658,8405,56372,2023-11-17 09:07:00.136367,2025-01-21 21:03:33.834767
57707,30806,2715,96943,2024-05-23 09:03:35.106889,2025-01-14 20:10:48.691924
57708,1602,4123,59312,2022-05-03 21:44:41.330732,2025-01-29 05:02:32.579174
57709,14228,2730,20785,2021-02-22 05:41:10.977979,2025-01-03 00:13:28.542245
57710,45764,3046,79393,2023-08-07 03:20:27.827415,2025-01-29 05:43:35.901872
57711,44247,4450,59297,2023-01-11 15:24:28.272311,2025-02-02 18:25:28.224761
57712,10549,8836,79733,2021-06-23 16:27:41.691854,2025-01-01 09:10:17.956969
57713,34460,9675,63888,2022-08-08 07:42:10.155373,2025-02-03 14:53:48.697126
57714,42187,5934,84951,2024-04-06 00:58:00.326475,2025-01-03 08:51:37.924222
57715,48507,7871,78516,2024-04-12 03:28:04.911097,2025-01-03 04:29:47.420521
57716,41796,5204,72050,2020-01-30 18:54:00.981421,2025-01-06 09:11:59.340443
57717,50702,155,50225,2024-12-06 04:01:59.798192,2025-01-18 11:17:48.471929
57718,21722,9423,2273,2020-02-06 00:27:54.154849,2025-02-02 19:05:22.529702
57719,37302,7040,82064,2020-04-30 17:38:13.065951,2025-01-16 16:27:43.674914
57720,10492,8625,28545,2023-07-10 08:03:25.609904,2025-01-04 03:53:44.383528
57721,38387,5272,21483,2020-07-23 20:25:38.794187,2025-01-22 05:32:06.195715
57722,50919,3353,1043,2025-01-15 12:41:11.679878,2025-01-12 18:54:22.345084
57723,54872,10270,51748,2020-09-19 03:49:52.394226,2025-01-22 23:59:30.550228
57724,50906,5721,37320,2020-10-01 04:03:32.187051,2025-01-09 06:23:48.970383
57725,53341,8632,13952,2020-11-23 05:27:02.592188,2025-01-29 01:13:21.116987
57726,58746,998,89175,2025-01-25 14:12:33.780838,2025-01-16 10:03:10.074864
57727,19523,5720,76763,2023-07-04 04:43:40.717237,2025-01-20 14:09:36.712175
57728,26693,1743,7437,2021-08-20 04:08:42.304480,2025-01-13 17:16:47.971664
57729,19117,7395,33645,2022-02-13 14:53:06.766146,2025-01-23 14:59:03.111615
57730,23118,8825,2458,2022-03-08 08:59:19.413237,2025-01-28 23:52:12.330389
57731,54574,4718,70149,2023-10-18 03:54:37.395396,2025-01-26 04:18:13.593983
57732,5543,2872,93008,2024-06-29 23:20:33.471264,2025-01-27 23:56:57.558045
57733,19626,2301,79825,2021-08-22 23:03:45.887902,2025-01-28 11:05:35.054522
57734,12541,7581,50700,2023-06-20 10:14:24.458232,2025-01-22 12:15:15.156437
57735,26143,2513,70832,2023-09-14 10:55:40.514409,2025-01-14 00:55:11.657377
57736,22692,2138,60387,2021-04-11 01:49:35.154663,2025-01-24 21:29:39.224938
57737,23092,6201,75342,2021-03-28 04:33:34.155562,2025-01-11 05:55:47.941137
57738,53000,6221,89293,2020-06-08 22:37:20.636725,2025-01-20 16:13:21.454996
57739,7861,10276,43249,2024-12-07 20:20:58.519248,2025-01-18 05:59:26.946344
57740,35721,3899,69101,2020-07-31 20:00:44.805060,2025-01-19 16:27:51.600270
57741,18607,3961,97692,2020-07-08 03:08:10.888300,2025-01-18 10:56:23.427420
57742,54488,4795,86532,2023-05-28 16:07:53.008306,2025-01-30 09:25:57.193729
57743,17027,7497,47917,2022-12-22 21:32:41.745407,2025-01-07 07:40:07.074683
57744,3616,447,26298,2022-07-28 01:55:54.218067,2025-01-03 14:57:32.490170
57745,29426,4182,99584,2021-06-07 12:11:58.566225,2025-01-19 23:43:12.015774
57746,26392,10069,97553,2024-12-08 06:06:23.979164,2025-01-20 21:32:43.557065
57747,40371,5745,16489,2022-10-22 13:05:16.076965,2025-01-25 06:57:29.301471
57748,39312,983,76218,2021-09-29 05:15:30.178252,2025-01-04 09:18:21.093328
57749,9311,886,85384,2021-01-10 08:26:11.397752,2025-01-10 10:55:02.993372
57750,36023,5603,84627,2020-08-19 16:26:30.458653,2025-01-10 01:18:45.476197
57751,34541,4928,24226,2020-12-02 16:52:21.465968,2025-01-01 08:38:36.775606
57752,31425,9694,86277,2022-12-16 04:28:00.914935,2025-02-02 20:21:57.869357
57753,48355,4875,25690,2024-06-04 00:28:52.796363,2025-01-22 00:46:14.035609
57754,20108,1033,95362,2021-06-24 16:24:41.479697,2025-01-20 23:08:40.618842
57755,11731,3394,41462,2020-09-08 21:37:50.355892,2025-01-03 14:40:54.375806
57756,43643,7714,57312,2022-10-27 22:15:10.464243,2025-01-31 07:45:57.277789
57757,41056,8882,9484,2020-05-27 23:16:58.450063,2025-01-23 08:55:50.348515
57758,35201,1235,40609,2022-09-02 16:31:00.360945,2025-01-15 13:48:35.594864
57759,15546,6345,5175,2021-03-14 01:18:59.659368,2025-02-01 19:14:12.406531
57760,54282,1382,12151,2022-02-02 05:10:15.834679,2025-01-01 06:56:26.846969
57761,44325,7625,18009,2023-12-31 15:08:53.686596,2025-01-22 21:32:08.227221
57762,43019,1575,75016,2020-06-30 07:30:56.276721,2025-01-10 17:01:15.739278
57763,23944,649,73362,2023-12-11 16:36:37.974518,2025-02-03 23:54:11.990697
57764,38151,8178,6265,2020-10-25 20:29:59.912672,2025-01-23 22:49:40.797420
57765,59109,3425,61932,2020-07-31 12:53:11.892140,2025-01-20 15:37:40.422512
57766,59930,1569,49128,2023-01-21 12:55:46.782003,2025-02-01 07:25:23.630015
57767,747,7425,47956,2022-03-18 21:11:58.787571,2025-01-12 15:37:21.754924
57768,20455,1804,8334,2024-12-11 19:01:02.936721,2025-01-06 15:15:14.206456
57769,35751,6782,93191,2023-03-27 17:58:02.129293,2025-01-26 10:11:57.016866
57770,14541,7044,13836,2022-05-07 17:26:30.937598,2025-01-12 22:24:17.423311
57771,33093,429,87132,2024-11-21 09:20:47.072356,2025-01-01 14:46:05.022641
57772,47594,2567,31112,2020-01-20 22:52:54.513714,2025-01-17 08:21:56.662198
57773,22845,4561,61054,2022-10-16 01:22:08.457499,2025-01-04 11:02:44.084199
57774,25401,4210,10036,2022-04-28 14:54:20.410561,2025-01-06 19:06:34.587380
57775,21974,3284,27981,2024-02-25 22:09:15.227866,2025-02-02 07:58:36.390478
57776,10965,10343,23635,2022-11-06 05:41:52.045195,2025-01-17 08:25:58.853360
57777,17608,10414,56365,2020-04-01 02:14:13.558212,2025-01-08 03:35:21.930869
57778,31443,9870,44756,2020-03-27 14:28:31.331577,2025-01-13 07:34:43.344041
57779,33182,449,91169,2022-10-06 21:05:20.786143,2025-01-07 23:24:29.993026
57780,50723,4040,30540,2021-09-29 07:34:50.766397,2025-01-01 10:19:10.616821
57781,41374,9165,83313,2023-11-23 08:07:06.508046,2025-01-14 03:39:37.137773
57782,47698,218,9038,2022-08-28 12:15:59.693929,2025-01-10 10:40:26.118356
57783,26221,1904,86660,2023-04-17 08:32:00.250439,2025-01-29 14:25:17.950886
57784,22373,5885,93658,2025-01-22 18:15:34.936542,2025-01-16 02:57:17.931844
57785,50428,2677,195,2024-12-04 23:36:18.085233,2025-02-01 09:56:28.448838
57786,51985,2535,87106,2020-08-16 18:49:35.192012,2025-01-29 15:35:17.822394
57787,5009,9785,25931,2020-01-21 00:21:50.599009,2025-02-01 04:51:22.818292
57788,54454,6618,44920,2024-12-27 19:02:19.286429,2025-01-13 15:03:55.857432
57789,27022,9287,57475,2022-05-22 08:24:57.457062,2025-01-06 01:01:41.042082
57790,49072,6721,17132,2022-02-22 01:49:08.074709,2025-02-03 01:32:02.232685
57791,25652,5209,62854,2020-10-15 18:46:12.301491,2025-01-27 04:04:41.397438
57792,38683,4655,79278,2022-02-12 05:31:58.415731,2025-01-09 03:29:47.097071
57793,56043,2680,1513,2020-03-29 19:49:51.780492,2025-01-09 09:44:53.766919
57794,25370,2044,16678,2024-07-21 11:05:42.942840,2025-01-10 01:10:33.021878
57795,31412,6926,12554,2024-10-02 11:49:18.054480,2025-01-15 17:42:52.876425
57796,20240,6415,1394,2024-12-23 09:18:07.110940,2025-01-26 10:32:40.235933
57797,57310,2711,86966,2024-11-12 23:58:58.827186,2025-01-18 03:51:23.599059
57798,11231,8800,30584,2024-02-10 03:23:33.973529,2025-01-26 04:57:43.131182
57799,31480,3873,3991,2021-08-30 19:28:22.693398,2025-01-26 05:01:07.303896
57800,28014,652,8304,2024-09-24 09:06:07.746847,2025-01-07 01:59:48.956757
57801,1228,4924,99418,2023-08-18 11:39:49.953966,2025-01-11 02:43:55.499006
57802,51309,3083,59165,2020-07-03 20:00:13.403250,2025-01-20 14:12:29.716415
57803,40772,9340,45886,2024-01-01 15:15:38.691211,2025-01-02 19:25:47.214435
57804,29501,8903,66929,2021-09-15 18:44:48.462432,2025-02-02 15:43:55.548221
57805,27740,5311,34488,2024-04-27 22:34:05.334104,2025-01-18 06:00:16.732547
57806,21920,9633,28693,2020-06-20 06:48:56.453664,2025-01-25 07:41:41.498199
57807,21517,8986,89442,2023-10-27 17:36:00.420691,2025-01-27 03:39:24.449642
57808,31755,4665,36605,2022-07-30 17:51:32.896530,2025-01-16 10:28:26.601318
57809,36603,6255,4553,2021-09-18 12:27:21.835133,2025-01-27 18:35:46.065603
57810,23458,9992,54476,2024-04-24 09:34:04.677998,2025-01-16 14:20:52.152302
57811,30100,1743,84623,2024-02-01 20:06:19.121464,2025-01-14 06:52:45.584518
57812,49874,2600,46490,2020-12-02 14:39:31.657163,2025-01-26 22:34:49.784595
57813,55633,5705,24039,2023-10-26 14:01:02.718684,2025-01-23 17:03:30.325415
57814,22750,9882,71530,2022-05-25 23:20:54.238323,2025-01-11 01:06:46.621491
57815,34667,70,90561,2023-02-01 04:18:57.458404,2025-01-06 14:34:51.244646
57816,58809,5438,14377,2021-11-04 16:51:28.372436,2025-02-01 02:44:33.363656
57817,5773,3728,63577,2024-06-23 10:51:45.546762,2025-01-28 03:45:01.536330
57818,51779,4093,86366,2020-01-08 11:23:39.934751,2025-01-24 21:32:49.024879
57819,31411,2575,31751,2025-01-26 05:28:32.312303,2025-01-18 03:26:32.764138
57820,665,3,10300,2023-01-24 22:44:55.435118,2025-01-10 23:45:00.184048
57821,30295,5913,50311,2022-10-15 19:50:19.463812,2025-01-11 22:26:07.680387
57822,19071,751,18501,2024-01-29 00:23:32.968920,2025-01-30 01:58:08.181158
57823,19750,5711,15000,2024-03-30 02:50:04.915263,2025-02-01 03:04:09.167551
57824,47814,2131,24651,2021-11-24 13:16:23.297718,2025-01-19 03:23:22.838421
57825,45821,3218,9656,2021-11-24 06:56:53.336452,2025-01-17 11:57:01.183409
57826,50555,5206,43907,2020-04-26 23:16:49.426872,2025-01-13 16:59:15.874563
57827,9479,6118,89292,2024-12-17 18:15:16.522246,2025-01-05 14:02:09.057961
57828,2399,3226,19135,2023-10-04 14:28:50.771613,2025-01-08 02:09:35.190738
57829,14562,9915,79911,2023-10-20 19:29:58.412074,2025-01-01 15:27:30.836829
57830,56459,3218,93135,2024-05-28 05:57:54.348469,2025-01-11 18:05:54.695038
57831,28796,3028,94906,2022-10-20 03:39:26.357852,2025-01-31 09:53:44.130074
57832,58808,7481,46188,2022-08-24 11:03:40.676903,2025-02-02 18:39:54.234531
57833,27811,308,77860,2024-04-03 09:22:18.748255,2025-01-09 16:28:10.039962
57834,51109,1407,68507,2024-10-25 17:42:44.548846,2025-01-14 09:14:17.379605
57835,47265,8931,64545,2020-01-24 03:02:31.496773,2025-02-04 03:15:34.747268
57836,55051,1120,12005,2021-01-22 21:35:26.268370,2025-01-30 19:42:36.597836
57837,34898,4884,4440,2024-10-03 23:23:07.195776,2025-01-21 10:37:07.035762
