id,order_id,product_id,quantity,price,created_at,updated_at
31494,8039,3874,6655,444535729,2023-07-19 20:41:07.888063,2025-01-19 23:44:46.619381
31495,3369,9620,17895,82717076,2020-06-07 13:25:34.936883,2025-01-04 22:32:46.012811
31496,8100,1934,31470,876475447,2023-03-15 12:47:52.585332,2025-01-21 04:22:53.161920
31497,8416,3351,31181,213196779,2021-07-28 18:00:09.734666,2025-01-12 20:13:01.386197
31498,3291,6831,49024,530207784,2020-07-19 13:23:15.959377,2025-01-09 14:26:41.156029
31499,2165,8779,49426,431131747,2022-07-23 14:58:54.747924,2025-01-06 16:42:11.162702
31500,4612,1097,4133,286278180,2021-10-18 10:32:38.444129,2025-01-09 07:24:00.849391
31501,9326,10274,87861,376718121,2025-01-12 23:20:16.980437,2025-01-23 03:54:33.922126
31502,7311,2704,84685,836156763,2020-04-03 11:55:54.957740,2025-01-12 15:04:00.708313
31503,1254,6906,90152,995725376,2022-06-21 15:48:08.470264,2025-01-13 07:02:41.886769
31504,4879,979,90113,633818521,2020-07-28 12:33:59.554753,2025-01-02 22:40:17.845943
31505,25,3160,90211,349675234,2022-06-27 23:34:23.569464,2025-01-02 22:57:58.747781
31506,138,3626,37633,624804632,2024-12-24 16:22:34.793746,2025-02-01 05:33:44.776651
31507,6279,9525,67325,998264967,2020-12-17 06:59:58.073097,2025-01-22 00:42:31.096520
31508,210,5732,79846,306870908,2022-08-02 17:11:53.747401,2025-01-11 00:01:50.952537
31509,3826,539,13053,225474963,2024-02-10 15:26:53.922380,2025-01-10 18:56:54.738979
31510,9709,6510,97813,575001987,2020-09-03 23:24:13.108639,2025-01-04 06:10:23.881878
31511,8660,10248,82677,489696559,2022-03-28 01:47:47.793507,2025-01-23 21:20:50.193025
31512,4804,5393,64204,723447494,2023-07-17 19:51:09.021252,2025-01-07 00:46:18.831317
31513,3675,1541,87358,282267631,2023-01-23 01:06:46.538537,2025-01-30 21:00:00.681330
31514,862,3054,57830,91031983,2020-09-08 23:26:24.982854,2025-01-30 20:42:47.511512
31515,7857,3662,70327,438529802,2020-10-20 09:35:46.101735,2025-01-19 18:26:57.892378
31516,6026,9646,45659,152041400,2020-01-26 16:30:01.749435,2025-01-03 17:04:46.057356
31517,8145,8697,84723,170005308,2021-05-08 06:23:02.231441,2025-01-06 13:49:04.863045
31518,3682,6912,95004,847227065,2020-07-23 16:31:42.888581,2025-01-16 09:07:16.099282
31519,3919,9907,32449,849149753,2023-08-29 09:20:55.780217,2025-01-30 15:30:21.631505
31520,8542,8458,62889,926081290,2020-02-10 08:12:39.331705,2025-01-09 09:20:38.178082
31521,8866,7090,21900,883290999,2023-12-15 19:51:49.195696,2025-01-31 15:01:19.414356
31522,5658,6821,4841,819103348,2023-08-09 12:34:45.857203,2025-01-10 23:40:34.211707
31523,7933,10297,25393,101411151,2023-05-16 01:01:07.813946,2025-01-11 17:04:07.905415
31524,767,2580,15998,607077133,2020-07-20 09:06:32.254881,2025-01-09 23:51:41.928323
31525,3768,6346,63923,717184833,2021-08-13 16:48:33.855571,2025-01-14 19:00:32.624349
31526,324,2067,75638,888235714,2021-01-27 20:54:54.875859,2025-01-27 03:05:42.657140
31527,2016,8099,19784,828596349,2022-02-13 18:24:35.415798,2025-01-02 06:18:28.081662
31528,31,6812,94249,198313081,2020-04-23 12:37:31.696864,2025-01-01 14:14:10.641549
31529,6455,9781,55758,560660558,2023-04-30 18:36:25.012855,2025-01-02 07:48:02.984873
31530,7930,3645,63916,988305035,2022-12-11 14:26:38.316943,2025-01-28 01:37:28.663468
31531,6361,9072,3815,642280286,2021-01-20 20:06:55.170497,2025-02-01 12:09:51.109446
31532,811,6758,89506,570816599,2023-12-26 21:15:46.593121,2025-02-03 12:00:52.527501
31533,5100,5312,11633,652708024,2023-07-24 23:00:31.050981,2025-01-16 16:06:32.898629
31534,5562,9530,20600,619010726,2021-07-29 16:32:39.224533,2025-02-03 01:50:26.663328
31535,7878,2749,95502,771272160,2022-05-03 06:00:20.012885,2025-02-04 03:33:06.598332
31536,8741,8900,15521,928349625,2022-02-08 15:51:28.453256,2025-02-04 07:35:25.186983
31537,4426,2841,20430,380313925,2021-04-24 07:21:26.061867,2025-01-08 09:55:59.257586
31538,5143,8862,8886,716067257,2023-05-11 03:27:52.608022,2025-01-31 11:30:51.844606
31539,1798,7245,46254,6322638,2024-01-04 07:24:42.230232,2025-01-20 10:21:40.703358
31540,1263,6273,8413,193358227,2020-06-24 22:42:34.074415,2025-01-20 20:36:26.644407
31541,4761,7680,80681,507668478,2020-11-08 00:36:28.884924,2025-02-04 04:10:44.619874
31542,573,8097,31228,789106467,2021-08-23 10:39:21.201395,2025-01-16 23:31:26.625812
31543,1372,5036,71627,811164091,2021-10-12 04:39:49.807026,2025-01-12 02:39:26.385711
31544,1404,5814,73767,999394310,2021-06-25 21:28:59.412457,2025-01-08 15:23:30.853290
31545,1377,1913,83740,108384747,2024-01-09 20:29:21.588414,2025-01-14 00:56:09.266292
31546,7901,2077,73242,652567175,2021-02-14 12:23:00.167687,2025-01-27 09:31:37.245590
31547,8960,1106,66897,499845656,2020-07-08 23:01:53.244654,2025-01-05 00:46:11.946732
31548,3807,2537,3379,642141755,2022-07-23 21:59:51.619272,2025-01-26 07:11:01.749132
31549,919,2053,50670,126415737,2020-11-01 21:08:34.190853,2025-01-05 19:44:42.615873
31550,522,7611,22995,748349437,2022-10-23 16:06:15.436053,2025-01-08 22:03:52.192958
31551,1672,4423,49529,973876683,2021-02-05 06:14:55.664090,2025-01-18 12:50:31.181396
31552,5711,5032,53609,44478620,2020-01-15 08:43:27.548408,2025-01-07 12:39:49.336337
31553,4057,9701,97481,956796478,2024-11-21 08:27:28.177420,2025-01-04 22:51:08.954986
31554,4824,3747,28450,409352155,2022-01-31 14:27:14.197955,2025-01-24 04:09:15.180431
31555,6436,6080,42395,608098662,2022-11-04 02:44:25.626157,2025-01-14 20:55:23.516128
31556,4703,8703,91362,657195455,2021-05-30 00:03:29.472107,2025-01-22 04:37:05.035635
31557,9230,3977,84626,325286757,2024-03-18 00:42:35.507379,2025-01-09 03:48:56.259985
31558,9234,9934,3911,689945,2023-04-06 15:19:25.755230,2025-02-01 05:20:01.858195
31559,2521,7536,65681,842804641,2023-11-19 18:41:48.061573,2025-01-10 20:07:08.942959
31560,4756,1217,5603,891690352,2020-03-23 08:14:32.143348,2025-01-11 02:40:57.488488
31561,6703,1739,25462,260705465,2024-05-15 03:15:19.198292,2025-01-14 05:19:40.590032
31562,6738,4332,34426,163483272,2024-11-28 21:01:00.814362,2025-01-06 02:07:33.504139
31563,6047,7437,76224,248503270,2021-01-09 10:20:16.184026,2025-02-02 01:52:23.797909
31564,2447,2409,52102,323337954,2023-12-07 19:40:04.748418,2025-01-24 01:17:20.969560
31565,2357,3308,31238,483969798,2023-05-12 11:30:40.639060,2025-01-15 17:02:17.143141
31566,1963,1160,53753,97873711,2021-08-22 19:23:33.905314,2025-01-19 09:53:59.518414
31567,7400,2793,74155,353330920,2024-11-26 19:45:20.693512,2025-01-13 10:09:33.208559
31568,5005,4356,95965,808937890,2023-07-13 10:49:48.507966,2025-01-09 07:20:31.227164
31569,698,874,36610,507817961,2021-05-15 00:47:28.601841,2025-01-30 14:38:55.102522
31570,3193,2554,71350,124341123,2022-10-24 09:37:23.918971,2025-01-29 06:55:16.728324
31571,4467,5938,78958,244084017,2025-01-25 05:12:37.771178,2025-01-21 00:10:18.926446
31572,9600,6945,67484,395844704,2021-09-23 21:01:53.500014,2025-01-20 16:16:53.480125
31573,433,6950,48120,418808530,2024-05-17 20:48:36.290689,2025-01-12 08:59:36.732131
31574,73,4384,72036,635704057,2021-12-25 03:27:20.435328,2025-01-23 19:54:40.081691
31575,611,4127,58418,467024918,2024-09-03 20:03:49.828085,2025-01-23 17:21:18.066576
31576,9860,6440,81844,65088468,2023-08-30 10:13:51.434327,2025-01-16 18:34:30.723741
31577,6765,631,45947,553486340,2020-03-28 09:27:33.163962,2025-01-26 17:29:31.123183
31578,9412,4292,2634,322525014,2024-07-24 16:10:14.202697,2025-01-10 20:39:52.138307
31579,8523,7620,12504,602517180,2020-06-02 07:56:54.279295,2025-02-01 03:01:30.854639
31580,541,10247,85055,244620427,2020-11-22 14:22:36.393253,2025-01-04 10:34:10.624699
31581,7581,9752,24426,495592084,2020-08-21 04:35:29.201174,2025-01-16 03:34:03.187192
31582,8904,6119,68258,642395504,2020-10-28 07:13:28.328758,2025-01-23 01:41:10.409825
31583,2255,8957,23290,455168349,2023-01-05 05:55:10.671995,2025-01-22 04:13:36.414380
31584,1858,1423,1516,596791499,2020-02-27 12:20:37.775628,2025-01-16 23:29:25.865834
31585,4999,6759,20477,642577570,2020-04-03 22:37:40.475503,2025-01-21 04:47:46.090373
31586,4156,2731,45465,128070386,2020-11-10 10:17:06.201894,2025-01-31 10:26:12.738084
31587,5470,2114,24666,232540669,2020-09-08 11:38:17.728654,2025-01-01 18:30:09.852355
31588,3406,9334,52757,33934662,2022-07-22 06:01:31.776763,2025-01-22 11:43:39.675804
31589,4533,631,82997,330642893,2023-03-06 22:37:17.454188,2025-01-30 22:39:35.964047
31590,8542,5233,61538,332628698,2024-01-16 00:11:43.851959,2025-01-27 10:48:12.923458
31591,3163,8588,66948,277576513,2020-07-10 01:22:25.662718,2025-01-13 03:09:26.790513
31592,4841,8312,31415,225734571,2020-11-25 19:15:23.887784,2025-01-07 06:07:01.782951
31593,7035,7759,58350,390541347,2021-07-22 09:11:46.098342,2025-01-11 21:25:54.974301
31594,3034,10497,71885,541316543,2020-04-15 21:33:50.231212,2025-01-01 21:01:07.979764
31595,5771,3782,94490,113229639,2023-03-27 12:39:18.583832,2025-01-19 11:21:27.622006
31596,3977,906,75839,915066048,2023-10-03 04:50:57.379642,2025-01-29 07:33:09.151585
31597,6790,2724,65164,222921803,2024-09-20 13:14:59.712959,2025-01-06 05:49:58.399052
31598,4642,7214,75239,161569805,2023-03-02 06:41:15.998103,2025-01-09 05:51:47.296594
31599,5722,3320,53506,54852888,2021-09-30 23:03:34.806712,2025-01-15 07:48:47.917779
31600,5421,6809,89320,980765331,2021-01-04 08:12:33.023620,2025-01-17 10:05:41.927280
31601,402,426,30489,552369062,2025-01-01 02:24:14.521049,2025-01-06 22:44:49.104782
31602,1478,5210,95836,207360534,2022-06-21 16:49:11.799517,2025-01-04 06:54:59.352275
31603,8369,7698,87268,647456548,2024-09-22 16:12:51.598356,2025-01-20 17:12:26.450289
31604,8187,1814,65153,158542609,2021-09-13 10:34:19.163061,2025-01-27 18:15:11.189013
31605,8348,9840,731,79192588,2023-07-18 10:25:04.986475,2025-01-26 18:09:42.865370
31606,5586,6925,36406,150314089,2024-02-25 03:48:49.431396,2025-01-28 22:20:24.427702
31607,8948,4529,80540,401792382,2023-09-01 01:41:32.286077,2025-01-11 18:10:45.100958
31608,8349,7748,4376,75948779,2021-07-23 07:24:30.617445,2025-01-30 21:31:04.757584
31609,2764,1401,21791,690511294,2020-07-05 03:52:06.789818,2025-01-31 22:53:12.184937
31610,4688,5360,17124,460449237,2020-10-27 05:04:23.244593,2025-01-08 11:12:40.147445
31611,5880,4065,24291,647224375,2020-01-30 10:23:21.207037,2025-01-16 17:32:34.396746
31612,418,1550,83892,745984670,2022-01-27 17:39:06.733935,2025-01-11 06:22:48.040432
31613,6729,8577,10466,699247445,2024-06-18 08:50:47.330701,2025-01-25 02:05:38.980125
31614,8308,10248,61588,633673591,2021-05-07 01:53:36.656873,2025-01-19 01:32:36.784643
31615,4734,10153,69401,522681158,2020-01-31 04:42:59.891271,2025-01-15 22:27:16.427202
31616,3853,7873,72719,8826149,2022-04-22 16:27:30.919771,2025-01-21 05:54:02.000495
31617,1828,9255,76188,655944049,2021-12-27 04:02:39.063012,2025-01-26 01:34:54.448103
31618,3518,3744,13340,82271573,2024-07-01 15:58:04.612519,2025-01-14 05:38:34.474246
31619,2698,6088,53501,255899361,2023-08-09 19:21:43.143840,2025-01-13 10:51:59.257214
31620,1995,2620,15079,518225064,2022-06-18 01:24:44.906364,2025-01-01 02:27:34.670053
31621,7050,9895,82074,742882560,2020-05-31 08:59:25.854347,2025-01-06 19:32:46.251366
31622,9836,9560,38821,341099136,2020-06-24 00:21:32.349219,2025-01-09 09:51:38.040922
31623,8643,5010,48685,176130936,2021-11-14 01:12:44.702147,2025-01-20 19:51:45.003965
31624,635,6637,22557,83702072,2023-04-11 11:16:44.627018,2025-01-16 17:42:47.160094
31625,5770,9606,6394,505131743,2022-07-13 07:38:57.989748,2025-01-25 08:59:14.036091
31626,6544,1668,42020,923631246,2023-03-12 01:17:52.894988,2025-01-05 18:42:14.925912
31627,8550,8467,313,169785668,2023-02-03 10:15:11.200288,2025-01-16 17:23:30.381128
31628,1013,3884,39418,664499155,2023-11-23 02:56:49.132981,2025-01-30 01:17:00.279456
31629,4562,8905,65042,84631509,2022-09-02 10:20:53.980038,2025-01-22 03:56:50.570890
31630,1228,3356,80042,471346395,2024-06-19 15:31:12.784675,2025-01-06 13:52:26.576814
31631,126,9552,19731,825828889,2020-01-23 01:54:41.214759,2025-01-04 05:27:07.018068
31632,6159,8627,75896,981486666,2021-10-15 17:37:25.842024,2025-01-18 15:19:06.740061
31633,6696,7847,89175,850658768,2023-03-07 14:33:01.947813,2025-02-03 08:02:50.130336
31634,2249,7360,5259,369684457,2020-01-31 23:07:23.719336,2025-01-27 14:53:49.257094
31635,5121,6476,77843,243215729,2021-03-02 15:09:05.544204,2025-01-27 14:30:40.297008
31636,8792,5923,35236,720211372,2024-01-22 22:10:22.381895,2025-01-30 21:26:26.146716
31637,5992,8579,43880,507798813,2023-02-11 02:30:48.349879,2025-01-12 09:05:13.512337
31638,9906,8235,9482,500976746,2023-02-06 15:01:38.194592,2025-01-18 05:01:48.178876
31639,8675,4532,14210,137029112,2022-06-30 14:05:46.746293,2025-01-21 12:15:24.537905
31640,1584,9255,88919,688510049,2020-10-10 23:29:21.831569,2025-01-04 07:21:30.676828
31641,9067,2849,44538,753540257,2023-10-06 18:12:40.730218,2025-01-10 23:09:16.024697
31642,1508,5004,74975,313670965,2021-07-16 13:32:30.870504,2025-01-24 17:23:43.795562
31643,1878,5921,4868,334634455,2021-07-17 21:58:10.704160,2025-01-01 09:02:11.661792
31644,2131,7692,47171,806125476,2023-04-12 07:56:53.628186,2025-01-28 05:05:59.555987
31645,7602,9799,51936,181674640,2021-11-25 12:39:46.489073,2025-01-16 20:53:47.851630
31646,1898,173,15153,580778209,2021-10-16 20:05:11.030151,2025-01-05 17:58:38.204283
31647,7609,5379,84566,141274336,2020-02-10 04:22:12.875413,2025-01-15 01:22:30.790499
31648,8165,9590,93267,164363788,2020-02-04 03:08:36.704545,2025-01-02 19:21:57.309988
31649,6390,4342,21192,479998966,2020-06-21 21:13:49.234021,2025-02-03 16:46:45.241091
31650,9539,5360,74581,179556074,2021-03-02 10:31:15.417952,2025-01-07 05:48:13.028055
31651,3673,142,2492,901802586,2022-05-29 11:27:25.866189,2025-01-03 20:17:52.267819
31652,42,6094,47129,360224280,2022-11-03 02:53:39.154949,2025-01-21 04:20:09.295234
31653,855,8556,26968,607659933,2021-07-13 09:23:01.863279,2025-01-13 17:15:44.965908
31654,918,5106,84674,523918313,2021-10-10 04:20:44.630547,2025-01-18 14:26:08.988487
31655,8285,1650,89685,161859701,2020-06-11 08:25:52.340771,2025-01-15 05:04:03.267994
31656,527,7341,24699,871673645,2022-06-18 04:48:54.475690,2025-01-26 06:44:28.366811
31657,7597,1548,23391,176993518,2023-11-08 16:33:15.079645,2025-01-27 14:40:18.546513
31658,6453,9007,91349,268136378,2021-06-11 18:47:54.852232,2025-01-18 00:40:15.881681
31659,4913,1512,49476,727370016,2022-10-25 02:13:15.839157,2025-01-14 13:12:14.921508
31660,3346,5902,7068,662497835,2020-11-06 12:32:31.116704,2025-01-03 07:45:40.453255
31661,5393,6872,35158,824861316,2023-01-19 06:38:34.450877,2025-01-03 07:01:44.825025
31662,1323,7760,29139,97752436,2022-01-19 00:52:23.457638,2025-01-14 08:05:18.187430
31663,3170,7012,91076,538321361,2021-09-07 06:25:24.254024,2025-01-09 05:29:54.444478
31664,8695,5566,14396,537525376,2022-03-16 01:29:54.430626,2025-01-23 20:57:56.861304
31665,2172,8946,85311,597133079,2023-03-25 01:14:47.749077,2025-01-09 11:03:15.141709
31666,1250,2262,98087,572688412,2021-08-14 18:48:20.098566,2025-01-09 02:20:52.684276
31667,3496,6377,48496,944758003,2024-07-25 20:00:44.097593,2025-02-01 08:19:20.619312
31668,2435,10350,26248,91596062,2020-05-03 03:36:30.056993,2025-01-14 01:54:26.697874
31669,6917,5858,86091,35709344,2022-08-31 15:30:09.140282,2025-01-23 05:30:29.094527
31670,1280,4738,60962,529592156,2022-04-23 22:32:06.225249,2025-01-10 21:08:20.172514
31671,8529,2772,25788,883226546,2023-08-21 19:58:14.302385,2025-01-14 17:56:07.474037
31672,6999,6925,31508,87544916,2021-03-29 01:47:25.952240,2025-02-04 07:33:58.658088
31673,6524,896,18577,767378804,2020-11-07 10:42:24.010092,2025-01-10 13:34:42.985804
31674,6460,4708,88397,693832230,2020-04-18 05:41:36.121813,2025-01-06 16:24:55.023507
31675,4677,6343,15608,256448197,2022-03-06 17:15:13.133354,2025-01-29 23:04:04.402673
31676,8612,10193,72352,789106428,2020-07-07 19:23:25.545207,2025-01-03 10:54:24.364981
31677,6849,4568,20357,287404988,2022-04-29 03:03:29.199764,2025-01-19 02:54:42.381402
31678,1015,4736,43594,519955069,2024-07-18 09:46:03.895592,2025-01-27 22:08:45.778732
31679,3768,4488,19206,434698277,2022-06-01 19:07:55.505929,2025-02-01 00:57:00.551445
31680,6932,9365,54679,921806003,2023-09-09 09:08:09.663166,2025-01-02 14:42:07.963065
31681,363,2882,54565,839990434,2021-01-31 23:45:07.068230,2025-02-02 17:44:40.059405
31682,2781,9270,97073,585945882,2024-01-15 19:53:36.350232,2025-01-20 11:02:47.008441
31683,617,6312,80233,236827611,2021-12-30 11:26:38.796905,2025-01-27 17:15:55.176706
31684,5078,6275,37640,781767214,2023-11-18 14:24:49.129613,2025-01-09 03:41:16.014473
31685,5513,2801,57463,259177514,2021-07-05 19:02:52.669462,2025-01-26 12:24:25.047547
31686,7106,456,1577,875928656,2020-06-30 00:45:46.683280,2025-01-17 22:24:53.505027
31687,9794,5775,6797,401382218,2023-10-19 09:44:50.583888,2025-01-17 21:59:42.748831
31688,1847,7369,18548,916159770,2024-05-17 09:15:07.661635,2025-01-16 11:53:33.462903
31689,2616,415,46757,357415641,2020-06-27 09:08:43.137790,2025-01-11 15:22:08.059978
31690,8730,5776,9149,677995129,2020-04-19 10:35:59.579029,2025-01-08 00:18:13.993912
31691,1592,4646,51286,118451241,2021-06-06 18:34:33.040722,2025-01-09 03:54:35.575869
31692,694,4409,34532,573933426,2020-02-09 17:49:24.645220,2025-01-18 00:34:59.101173
31693,5941,5331,84566,748848344,2023-07-27 16:44:17.075980,2025-01-06 04:50:15.258350
31694,7531,10166,70427,378167064,2024-04-25 08:55:53.784028,2025-01-03 22:22:23.877811
31695,6433,846,41696,296447574,2022-01-29 15:30:34.633018,2025-01-30 01:54:00.871385
31696,2224,6502,41944,971079421,2020-09-23 08:29:47.507707,2025-01-11 05:02:08.855399
31697,4459,7753,41547,90686998,2020-09-14 07:34:11.602741,2025-01-06 01:28:10.383977
31698,3453,6456,62166,438124109,2020-10-22 17:26:17.268307,2025-01-19 06:02:48.564013
31699,3355,7124,25663,281699780,2020-06-17 13:52:57.391846,2025-02-02 16:31:10.048662
31700,2834,3852,13027,666160994,2022-07-02 00:02:40.011075,2025-01-12 18:11:16.839870
31701,407,2199,95150,360126016,2023-03-30 06:12:36.423231,2025-01-26 04:21:03.166286
31702,7881,6461,62509,783644466,2024-10-27 15:22:47.406341,2025-01-01 10:54:31.875077
31703,6396,2679,29300,493896980,2020-08-26 15:34:24.357736,2025-01-15 03:51:43.774084
31704,8411,4002,75055,555552547,2021-09-11 03:15:03.209160,2025-01-11 12:05:02.691272
31705,3632,6589,98581,96444620,2022-02-21 00:48:52.310484,2025-01-20 02:05:27.574277
31706,7288,5509,40835,862459084,2021-03-28 20:39:21.383445,2025-02-01 04:27:27.989939
31707,3473,4692,9129,994076983,2024-10-26 03:51:32.233017,2025-01-17 14:15:38.285532
31708,3203,2337,53622,123452771,2023-10-16 09:44:18.792979,2025-01-21 20:57:05.237200
31709,5370,7997,79099,227069034,2022-02-25 01:50:43.336109,2025-01-10 02:09:28.821943
31710,1191,8150,63210,401333536,2023-10-10 07:25:22.972568,2025-01-25 07:07:48.658291
31711,8753,1655,4380,916810194,2024-05-14 23:23:58.861828,2025-01-28 09:10:05.560087
31712,9214,4008,33096,666251002,2021-04-03 14:19:32.475281,2025-01-11 18:31:50.186775
31713,5961,10441,73229,654740631,2023-01-16 19:03:57.297045,2025-01-23 22:03:13.381656
31714,4023,10430,14784,705826603,2020-07-23 09:48:49.863467,2025-02-01 17:22:36.602369
31715,7458,1407,1583,3969965,2024-06-11 16:38:36.953593,2025-01-17 05:29:27.224013
31716,4227,3002,95432,276880105,2024-03-22 04:26:39.538599,2025-01-13 07:05:29.002490
31717,2751,8142,25962,200437945,2024-04-20 12:48:17.545752,2025-01-22 00:11:34.314855
31718,1365,9947,99326,233415302,2023-04-26 05:29:30.421337,2025-01-26 14:59:24.871024
31719,2768,2921,21126,580974338,2020-05-27 04:52:44.343669,2025-01-05 08:03:01.508081
31720,8142,7694,20796,678136905,2020-06-10 18:31:33.975170,2025-01-08 19:44:54.331417
31721,4672,5420,52378,464480558,2024-07-13 06:13:48.087050,2025-01-23 18:47:16.329526
31722,2197,6829,58633,527373429,2024-11-06 07:09:41.283594,2025-01-24 07:41:16.870563
31723,9800,2822,86670,618346507,2022-05-10 15:05:52.387837,2025-01-07 13:21:05.889176
31724,2426,2094,65218,203395587,2021-12-21 22:05:31.552384,2025-01-07 13:02:07.311865
31725,911,1332,74632,362825074,2023-05-31 18:36:59.460800,2025-02-04 00:29:31.580335
31726,1644,502,27714,715465732,2024-02-27 19:37:18.059586,2025-01-06 18:16:22.690521
31727,9911,2361,49610,401524509,2022-12-05 02:08:58.033623,2025-02-04 05:53:57.560226
31728,2135,8148,20086,260774773,2022-09-05 13:51:54.081623,2025-01-27 22:10:31.508281
31729,2325,1294,37503,386740492,2020-09-06 20:03:48.014783,2025-01-24 18:43:21.048985
31730,7925,3221,42480,742478976,2024-06-14 01:59:31.434558,2025-01-06 20:14:45.563356
31731,4775,10285,9780,702248327,2021-04-28 02:44:04.270296,2025-01-12 00:44:31.710817
31732,963,1878,64174,193553788,2024-07-09 07:37:35.189167,2025-01-01 08:02:18.041795
31733,9234,1886,13421,511800707,2022-10-18 10:29:06.804530,2025-01-20 02:22:25.845282
31734,9722,3346,40825,69812494,2024-09-13 17:05:47.849486,2025-01-14 10:28:19.644073
31735,8870,2266,25575,236793139,2021-05-18 04:50:08.738132,2025-01-19 06:49:22.955177
31736,6151,1862,81510,977137463,2020-09-01 20:26:00.403425,2025-01-23 15:39:39.401202
31737,9682,7118,14756,307867473,2020-11-28 17:30:30.077094,2025-01-18 16:41:54.098044
31738,6848,5067,10757,105403032,2024-12-15 18:52:05.708863,2025-01-18 01:50:03.661788
31739,5834,2308,45566,591501524,2020-09-29 15:41:53.647979,2025-01-07 05:56:58.473966
31740,6223,46,2729,636394963,2023-07-03 11:45:28.428814,2025-02-04 01:36:18.959381
31741,1481,1402,59342,985109532,2022-11-04 08:27:41.061508,2025-01-14 01:15:29.414028
31742,8405,5868,15704,896766660,2020-02-27 20:16:27.412896,2025-02-02 01:49:00.550703
31743,5861,5454,62141,955637522,2024-06-04 11:05:59.234887,2025-01-25 00:16:17.201709
31744,9703,8745,41587,237264296,2024-11-26 06:36:57.795694,2025-01-28 00:57:05.404284
31745,5096,1859,73119,881101525,2022-03-20 23:54:37.745080,2025-01-18 08:13:17.777476
31746,3054,1437,12863,868543990,2022-07-26 00:57:40.353719,2025-01-17 02:42:04.001837
31747,8505,8673,42085,54332965,2021-07-11 22:22:40.452796,2025-01-01 06:48:53.657817
31748,156,7162,1955,180373112,2022-11-23 09:04:50.513953,2025-01-05 16:43:16.888981
31749,4807,1044,14993,871377427,2020-06-06 19:56:12.824657,2025-01-15 03:30:01.230874
31750,7921,1517,87297,365361441,2023-11-09 04:59:35.527194,2025-01-23 21:10:06.578080
31751,7405,8992,11009,977964578,2024-01-21 21:30:00.510990,2025-01-28 17:54:08.778029
31752,5924,1832,56898,66796396,2020-09-06 15:14:32.934139,2025-01-12 09:47:25.828987
31753,2043,8031,17291,483822784,2023-12-22 13:53:55.049199,2025-01-08 23:51:06.528637
31754,4028,526,1758,296903348,2020-03-07 22:16:21.620741,2025-01-27 05:56:15.884484
31755,5320,3547,15131,340263938,2022-12-10 06:42:44.256564,2025-01-16 02:02:47.691674
31756,7519,2933,6887,237676862,2020-07-18 23:36:22.413256,2025-01-02 18:15:59.747552
31757,5719,3405,59854,517759266,2021-10-13 17:43:03.449604,2025-02-02 05:26:49.756691
31758,5444,82,4761,438630338,2023-10-02 16:07:29.998171,2025-01-29 08:51:28.271539
31759,5806,7351,51193,46541722,2024-02-28 06:19:25.636493,2025-01-24 03:49:43.613136
31760,5245,9375,42770,191796632,2020-01-20 18:05:37.548889,2025-02-02 23:46:43.389252
31761,8901,1509,86806,995138981,2020-12-23 23:50:40.202262,2025-01-07 22:22:10.115391
31762,7271,4198,35943,452842691,2021-02-15 21:47:41.424040,2025-01-30 09:16:29.778742
31763,1724,6146,87172,400521810,2024-11-25 15:48:19.071626,2025-02-01 13:01:59.110456
31764,2630,1134,61530,564600264,2023-12-30 13:00:05.797707,2025-01-19 22:49:37.042246
31765,1786,5185,29591,50745578,2020-02-10 02:46:14.718085,2025-01-03 15:40:19.049381
31766,6386,7632,36057,864110968,2020-02-14 17:10:08.573824,2025-01-01 16:38:37.082405
31767,6619,4000,89225,829388945,2024-12-21 18:27:18.551707,2025-01-03 09:55:30.760952
31768,1372,9124,19837,481825464,2020-05-20 08:47:46.234233,2025-01-22 09:09:48.581210
31769,7700,5124,40856,979648484,2020-09-14 18:37:26.683133,2025-01-07 19:11:39.172508
31770,6782,5501,80176,614253560,2022-06-27 06:31:49.186974,2025-01-11 06:20:43.021412
31771,3361,9479,72309,946752075,2024-07-28 21:47:39.435438,2025-01-28 01:25:37.125939
31772,7024,1114,53050,354352771,2020-04-29 22:15:43.402716,2025-01-22 04:04:24.275469
31773,5569,6209,62464,194154497,2024-03-16 15:09:49.508603,2025-02-01 06:26:31.245010
31774,8172,7298,99773,555567493,2021-10-26 20:18:15.786821,2025-01-28 08:16:08.431835
31775,4797,8717,83902,877070661,2024-11-08 05:12:26.789055,2025-01-24 14:35:41.287832
31776,1678,6354,95652,91373709,2020-05-08 03:51:37.655199,2025-01-22 05:43:22.733391
31777,5280,8181,9565,744115871,2020-10-07 10:22:12.886544,2025-01-10 12:18:57.297166
31778,2573,7707,73236,382148184,2024-03-20 19:15:57.263236,2025-01-07 19:51:30.664816
31779,8831,4058,68590,586585900,2020-03-11 04:41:38.597358,2025-01-16 13:26:57.141653
31780,3760,819,142,947030124,2024-04-26 20:09:07.009640,2025-01-29 00:40:09.538961
31781,4858,3446,96053,893728338,2023-11-26 14:11:01.228845,2025-01-03 11:33:11.473665
31782,7310,957,21903,999860132,2022-05-11 07:58:24.331622,2025-02-02 21:38:23.254201
31783,5762,2572,81330,137285999,2020-02-01 23:29:11.961751,2025-01-16 18:47:51.458478
31784,7016,7603,64948,30441218,2022-08-03 07:41:52.854938,2025-01-03 13:30:57.757558
31785,7868,6079,78327,325505144,2023-08-16 05:11:32.429787,2025-01-22 02:22:56.288002
